time,position
13482,"(118.231657, 23.54397, 0)"
13482,"(117.565325, 23.584802, 0)"
13482,"(118.192256, 23.713644, 0)"
13482,"(117.79021, 23.651391, 0)"
13482,"(117.593574, 23.594245, 0)"
13482,"(117.485833, 23.594152, 0)"
13482,"(118.856243, 24.492278, 0)"
13482,"(118.086298, 23.65639, 0)"
13482,"(118.122228, 23.411242, 0)"
13482,"(118.559111, 23.813364, 0)"
13482,"(118.88679, 24.283685, 0)"
13482,"(117.901461, 23.00871, 0)"
13488,"(117.537452, 23.586009, 0)"
13488,"(117.618733, 23.612695, 0)"
13488,"(117.360154, 23.530627, 0)"
13488,"(117.738588, 23.614699, 0)"
13488,"(118.227103, 23.541548, 0)"
13488,"(117.563424, 23.585884, 0)"
13488,"(118.191137, 23.712995, 0)"
13488,"(117.595168, 23.593399, 0)"
13488,"(117.48291, 23.596356, 0)"
13488,"(118.856274, 24.493437, 0)"
13488,"(118.086739, 23.657151, 0)"
13488,"(118.884164, 24.293472, 0)"
13488,"(117.899508, 23.00881, 0)"
13494,"(117.537018, 23.586248, 0)"
13494,"(117.617664, 23.613208, 0)"
13494,"(117.734456, 23.615608, 0)"
13494,"(118.227339, 23.54233, 0)"
13494,"(117.564445, 23.58525, 0)"
13494,"(118.193201, 23.715457, 0)"
13494,"(117.787344, 23.650977, 0)"
13494,"(117.591593, 23.595207, 0)"
13494,"(117.485582, 23.594414, 0)"
13494,"(118.859271, 24.489398, 0)"
13494,"(118.085027, 23.656815, 0)"
13494,"(118.116411, 23.410275, 0)"
13494,"(118.557402, 23.813756, 0)"
13494,"(118.886905, 24.286402, 0)"
13494,"(117.898693, 23.008868, 0)"
13500,"(117.534978, 23.587573, 0)"
13500,"(117.618289, 23.612932, 0)"
13500,"(117.35661, 23.533798, 0)"
13500,"(117.736422, 23.614904, 0)"
13500,"(117.564339, 23.585308, 0)"
13500,"(118.192801, 23.715597, 0)"
13500,"(117.5904, 23.59591, 0)"
13500,"(117.487323, 23.593119, 0)"
13500,"(118.85644, 24.495702, 0)"
13500,"(118.084392, 23.656974, 0)"
13500,"(118.113587, 23.409764, 0)"
13500,"(118.556359, 23.813109, 0)"
13500,"(118.885928, 24.290854, 0)"
13506,"(117.533851, 23.588244, 0)"
13506,"(117.616744, 23.613708, 0)"
13506,"(117.359484, 23.531211, 0)"
13506,"(117.732711, 23.615629, 0)"
13506,"(118.227131, 23.543391, 0)"
13506,"(117.565703, 23.584537, 0)"
13506,"(118.191711, 23.714894, 0)"
13506,"(117.5949, 23.593472, 0)"
13506,"(117.487923, 23.59269, 0)"
13506,"(118.860165, 24.490392, 0)"
13506,"(118.08167, 23.656103, 0)"
13506,"(118.116184, 23.411421, 0)"
13506,"(118.5539, 23.808359, 0)"
13506,"(118.88687, 24.289471, 0)"
13506,"(117.900116, 23.00916, 0)"
13512,"(117.536395, 23.586676, 0)"
13512,"(117.616344, 23.613904, 0)"
13512,"(117.358496, 23.532122, 0)"
13512,"(117.732809, 23.615418, 0)"
13512,"(118.224131, 23.54201, 0)"
13512,"(117.56434, 23.585342, 0)"
13512,"(117.783892, 23.650311, 0)"
13512,"(117.596649, 23.592639, 0)"
13512,"(118.858031, 24.495353, 0)"
13512,"(118.084372, 23.658085, 0)"
13512,"(118.11199, 23.410445, 0)"
13512,"(118.555528, 23.815809, 0)"
13512,"(118.886324, 24.292536, 0)"
13518,"(117.533291, 23.588662, 0)"
13518,"(117.615646, 23.614269, 0)"
13518,"(117.361461, 23.529424, 0)"
13518,"(117.732485, 23.61541, 0)"
13518,"(118.224853, 23.543189, 0)"
13518,"(117.563465, 23.585862, 0)"
13518,"(118.188666, 23.712907, 0)"
13518,"(117.785143, 23.649727, 0)"
13518,"(117.593388, 23.594298, 0)"
13518,"(117.48456, 23.595061, 0)"
13518,"(118.856681, 24.498877, 0)"
13518,"(118.081658, 23.657115, 0)"
13518,"(118.115312, 23.412237, 0)"
13518,"(118.554352, 23.81482, 0)"
13518,"(118.887407, 24.290946, 0)"
13518,"(117.897422, 23.009378, 0)"
13524,"(117.618458, 23.612773, 0)"
13524,"(117.36137, 23.529603, 0)"
13524,"(117.72909, 23.616057, 0)"
13524,"(117.565232, 23.584879, 0)"
13524,"(118.187213, 23.711972, 0)"
13524,"(117.593496, 23.594304, 0)"
13524,"(117.486071, 23.593977, 0)"
13524,"(118.079702, 23.656595, 0)"
13524,"(118.111787, 23.411612, 0)"
13524,"(118.552198, 23.811169, 0)"
13524,"(118.886565, 24.294881, 0)"
13524,"(117.890121, 23.009162, 0)"
13530,"(117.539045, 23.584951, 0)"
13530,"(117.616641, 23.613764, 0)"
13530,"(117.358542, 23.532051, 0)"
13530,"(117.729263, 23.615835, 0)"
13530,"(118.221353, 23.542145, 0)"
13530,"(117.567313, 23.583618, 0)"
13530,"(118.187833, 23.71298, 0)"
13530,"(117.783475, 23.649143, 0)"
13530,"(117.594106, 23.593941, 0)"
13530,"(117.4857, 23.594253, 0)"
13530,"(118.857179, 24.500567, 0)"
13530,"(118.078548, 23.656534, 0)"
13530,"(118.117471, 23.414319, 0)"
13530,"(118.551999, 23.813256, 0)"
13530,"(118.885737, 24.29881, 0)"
13530,"(117.890756, 23.009364, 0)"
13536,"(117.53552, 23.58721, 0)"
13536,"(117.618371, 23.612906, 0)"
13536,"(117.361371, 23.529571, 0)"
13536,"(117.729339, 23.615611, 0)"
13536,"(118.223853, 23.544342, 0)"
13536,"(117.565721, 23.584629, 0)"
13536,"(118.187396, 23.713004, 0)"
13536,"(117.781977, 23.648971, 0)"
13536,"(117.5909, 23.595605, 0)"
13536,"(117.486515, 23.593622, 0)"
13536,"(118.859654, 24.497539, 0)"
13536,"(118.11312, 23.413284, 0)"
13536,"(118.551103, 23.813129, 0)"
13536,"(118.887565, 24.294773, 0)"
13536,"(117.889204, 23.009449, 0)"
13542,"(117.360095, 23.530703, 0)"
13542,"(117.728152, 23.615663, 0)"
13542,"(118.222271, 23.543946, 0)"
13542,"(117.566549, 23.584106, 0)"
13542,"(118.186533, 23.712692, 0)"
13542,"(117.779545, 23.648912, 0)"
13542,"(117.594386, 23.593821, 0)"
13542,"(117.487273, 23.593017, 0)"
13542,"(118.857407, 24.502644, 0)"
13542,"(118.078907, 23.657745, 0)"
13542,"(118.10832, 23.412187, 0)"
13542,"(118.551097, 23.815547, 0)"
13542,"(118.889304, 24.290822, 0)"
13542,"(117.888257, 23.009527, 0)"
13548,"(117.536536, 23.586581, 0)"
13548,"(117.61433, 23.614923, 0)"
13548,"(117.3587, 23.53192, 0)"
13548,"(117.728625, 23.615418, 0)"
13548,"(118.222455, 23.544687, 0)"
13548,"(117.564953, 23.584978, 0)"
13548,"(118.18589, 23.712424, 0)"
13548,"(117.780056, 23.648459, 0)"
13548,"(117.596629, 23.592624, 0)"
13548,"(117.488705, 23.591962, 0)"
13548,"(118.855715, 24.506817, 0)"
13548,"(118.077355, 23.657442, 0)"
13548,"(118.108222, 23.412752, 0)"
13548,"(118.548477, 23.810419, 0)"
13548,"(118.887604, 24.297788, 0)"
13554,"(117.538382, 23.58547, 0)"
13554,"(118.843461, 24.599016, 0)"
13554,"(117.611966, 23.61619, 0)"
13554,"(117.360003, 23.530781, 0)"
13554,"(117.728426, 23.615272, 0)"
13554,"(117.56412, 23.585429, 0)"
13554,"(118.186238, 23.713306, 0)"
13554,"(117.77526, 23.648801, 0)"
13554,"(117.482294, 23.596797, 0)"
13554,"(118.863659, 24.494156, 0)"
13554,"(118.075451, 23.657024, 0)"
13554,"(118.107966, 23.413291, 0)"
13554,"(118.548407, 23.812841, 0)"
13554,"(118.889695, 24.292653, 0)"
13554,"(117.89036, 23.009838, 0)"
13560,"(118.84363, 24.597155, 0)"
13560,"(117.617048, 23.613498, 0)"
13560,"(117.357281, 23.533114, 0)"
13560,"(117.726188, 23.615697, 0)"
13560,"(118.217823, 23.5429, 0)"
13560,"(117.563002, 23.586102, 0)"
13560,"(118.183288, 23.710938, 0)"
13560,"(117.777806, 23.647974, 0)"
13560,"(117.591846, 23.595127, 0)"
13560,"(117.484966, 23.594811, 0)"
13560,"(118.858825, 24.503898, 0)"
13560,"(118.072226, 23.655787, 0)"
13560,"(118.10674, 23.413475, 0)"
13560,"(118.546811, 23.810851, 0)"
13560,"(118.887484, 24.30094, 0)"
13560,"(117.896553, 23.010239, 0)"
13566,"(117.539631, 23.584648, 0)"
13566,"(118.842863, 24.596593, 0)"
13566,"(117.361117, 23.529809, 0)"
13566,"(117.723867, 23.616021, 0)"
13566,"(118.218728, 23.544096, 0)"
13566,"(117.563442, 23.585846, 0)"
13566,"(118.1822, 23.710325, 0)"
13566,"(117.776108, 23.6478, 0)"
13566,"(117.592707, 23.594748, 0)"
13566,"(117.48908, 23.591707, 0)"
13566,"(118.861095, 24.501204, 0)"
13566,"(118.074185, 23.657429, 0)"
13566,"(118.108393, 23.414604, 0)"
13566,"(117.888295, 23.010034, 0)"
13572,"(117.535145, 23.58745, 0)"
13572,"(118.84135, 24.597061, 0)"
13572,"(117.617482, 23.613343, 0)"
13572,"(117.361639, 23.529262, 0)"
13572,"(117.724216, 23.615795, 0)"
13572,"(118.216666, 23.543387, 0)"
13572,"(117.566734, 23.583983, 0)"
13572,"(118.182413, 23.710978, 0)"
13572,"(117.592868, 23.594621, 0)"
13572,"(117.482447, 23.596631, 0)"
13572,"(118.864173, 24.49713, 0)"
13572,"(118.074744, 23.658227, 0)"
13572,"(118.105822, 23.414319, 0)"
13572,"(118.545226, 23.811137, 0)"
13572,"(118.889538, 24.297909, 0)"
13572,"(117.884859, 23.010131, 0)"
13578,"(118.843015, 24.592989, 0)"
13578,"(117.616717, 23.613745, 0)"
13578,"(117.359659, 23.531097, 0)"
13578,"(117.723125, 23.615912, 0)"
13578,"(118.217781, 23.544721, 0)"
13578,"(117.564153, 23.585494, 0)"
13578,"(117.771999, 23.647705, 0)"
13578,"(117.484445, 23.595123, 0)"
13578,"(118.862859, 24.500754, 0)"
13578,"(118.070656, 23.656615, 0)"
13578,"(118.108276, 23.415907, 0)"
13578,"(118.543193, 23.807906, 0)"
13578,"(118.889902, 24.298054, 0)"
13578,"(117.881088, 23.010094, 0)"
13584,"(117.537261, 23.586084, 0)"
13584,"(118.845102, 24.58836, 0)"
13584,"(117.613521, 23.615333, 0)"
13584,"(117.3593, 23.531351, 0)"
13584,"(117.719127, 23.616774, 0)"
13584,"(118.214115, 23.542886, 0)"
13584,"(117.565879, 23.584567, 0)"
13584,"(118.18308, 23.712385, 0)"
13584,"(117.773483, 23.646977, 0)"
13584,"(117.592946, 23.594561, 0)"
13584,"(117.485119, 23.594762, 0)"
13584,"(118.86216, 24.50315, 0)"
13584,"(118.069482, 23.656524, 0)"
13584,"(118.105243, 23.415347, 0)"
13584,"(118.544779, 23.814995, 0)"
13584,"(118.888599, 24.303419, 0)"
13584,"(117.882329, 23.010216, 0)"
13590,"(117.538173, 23.585536, 0)"
13590,"(118.834985, 24.601168, 0)"
13590,"(117.617051, 23.61352, 0)"
13590,"(117.358401, 23.53218, 0)"
13590,"(117.720297, 23.616298, 0)"
13590,"(118.215571, 23.544484, 0)"
13590,"(117.562634, 23.586316, 0)"
13590,"(118.180144, 23.710181, 0)"
13590,"(117.773678, 23.646454, 0)"
13590,"(117.594487, 23.593832, 0)"
13590,"(117.48635, 23.593731, 0)"
13590,"(118.861441, 24.50553, 0)"
13590,"(118.100381, 23.414163, 0)"
13590,"(118.543975, 23.815381, 0)"
13590,"(117.886186, 23.010495, 0)"
13596,"(117.539003, 23.585054, 0)"
13596,"(118.841386, 24.590386, 0)"
13596,"(117.619384, 23.612413, 0)"
13596,"(117.358136, 23.532341, 0)"
13596,"(117.72164, 23.615651, 0)"
13596,"(118.213144, 23.543521, 0)"
13596,"(117.56343, 23.585893, 0)"
13596,"(117.773578, 23.646122, 0)"
13596,"(117.59457, 23.593713, 0)"
13596,"(117.487503, 23.592909, 0)"
13596,"(118.861398, 24.506912, 0)"
13596,"(118.1067, 23.417098, 0)"
13596,"(118.542459, 23.813444, 0)"
13596,"(118.887614, 24.309264, 0)"
13602,"(117.538838, 23.585117, 0)"
13602,"(118.839724, 24.591058, 0)"
13602,"(117.616283, 23.613884, 0)"
13602,"(117.35874, 23.531825, 0)"
13602,"(117.717767, 23.61659, 0)"
13602,"(118.213911, 23.544629, 0)"
13602,"(117.565132, 23.584963, 0)"
13602,"(118.17934, 23.710257, 0)"
13602,"(117.770771, 23.646159, 0)"
13602,"(117.592226, 23.594915, 0)"
13602,"(117.487628, 23.592783, 0)"
13602,"(118.067105, 23.65688, 0)"
13602,"(118.103468, 23.416512, 0)"
13602,"(118.540352, 23.809703, 0)"
13602,"(118.89059, 24.301885, 0)"
13608,"(117.536827, 23.586402, 0)"
13608,"(118.835857, 24.594939, 0)"
13608,"(117.617925, 23.61309, 0)"
13608,"(117.354713, 23.535363, 0)"
13608,"(117.715263, 23.617071, 0)"
13608,"(118.215656, 23.546427, 0)"
13608,"(117.5663, 23.584248, 0)"
13608,"(118.178623, 23.709964, 0)"
13608,"(117.770499, 23.645743, 0)"
13608,"(117.593067, 23.594505, 0)"
13608,"(117.48702, 23.593219, 0)"
13608,"(118.864673, 24.503745, 0)"
13608,"(118.065985, 23.656787, 0)"
13608,"(118.539953, 23.81112, 0)"
13608,"(118.890626, 24.303299, 0)"
13608,"(117.875062, 23.010555, 0)"
13614,"(117.535737, 23.587027, 0)"
13614,"(118.835762, 24.593472, 0)"
13614,"(117.617398, 23.613349, 0)"
13614,"(117.716594, 23.61644, 0)"
13614,"(118.211399, 23.544253, 0)"
13614,"(117.566186, 23.584262, 0)"
13614,"(118.177608, 23.709538, 0)"
13614,"(117.768652, 23.645716, 0)"
13614,"(117.593145, 23.594479, 0)"
13614,"(117.487979, 23.592545, 0)"
13614,"(118.863369, 24.507328, 0)"
13614,"(118.538023, 23.808141, 0)"
13614,"(118.890846, 24.304094, 0)"
13614,"(117.880106, 23.010802, 0)"
13620,"(117.537413, 23.586003, 0)"
13620,"(118.838885, 24.5873, 0)"
13620,"(117.359407, 23.531287, 0)"
13620,"(117.716323, 23.616341, 0)"
13620,"(118.211587, 23.544989, 0)"
13620,"(117.564199, 23.585447, 0)"
13620,"(118.176321, 23.708714, 0)"
13620,"(117.769883, 23.645014, 0)"
13620,"(117.592786, 23.594641, 0)"
13620,"(117.485793, 23.59421, 0)"
13620,"(118.864038, 24.507293, 0)"
13620,"(118.066315, 23.657977, 0)"
13620,"(118.098723, 23.416606, 0)"
13620,"(118.537553, 23.809081, 0)"
13620,"(118.89025, 24.307383, 0)"
13620,"(117.875207, 23.010811, 0)"
13626,"(117.537653, 23.58585, 0)"
13626,"(117.616406, 23.613779, 0)"
13626,"(117.359595, 23.531136, 0)"
13626,"(117.716289, 23.6161, 0)"
13626,"(118.212353, 23.546073, 0)"
13626,"(117.565304, 23.584772, 0)"
13626,"(117.768739, 23.644737, 0)"
13626,"(117.59554, 23.593191, 0)"
13626,"(117.487335, 23.593028, 0)"
13626,"(118.858538, 24.517777, 0)"
13626,"(118.063978, 23.657317, 0)"
13626,"(118.101182, 23.418081, 0)"
13626,"(118.536387, 23.808601, 0)"
13626,"(118.891941, 24.303742, 0)"
13632,"(117.537747, 23.585787, 0)"
13632,"(118.834076, 24.590926, 0)"
13632,"(117.616298, 23.61386, 0)"
13632,"(117.357115, 23.533304, 0)"
13632,"(117.712871, 23.616967, 0)"
13632,"(118.207477, 23.543473, 0)"
13632,"(117.564539, 23.585207, 0)"
13632,"(118.173343, 23.70679, 0)"
13632,"(117.766494, 23.644743, 0)"
13632,"(117.595287, 23.593305, 0)"
13632,"(117.486522, 23.593645, 0)"
13632,"(118.861386, 24.514208, 0)"
13632,"(118.060545, 23.656159, 0)"
13632,"(118.099164, 23.417957, 0)"
13632,"(118.535234, 23.807442, 0)"
13632,"(118.890387, 24.309909, 0)"
13632,"(117.879061, 23.011129, 0)"
13638,"(117.535474, 23.587212, 0)"
13638,"(118.83883, 24.582388, 0)"
13638,"(117.615541, 23.614323, 0)"
13638,"(117.355821, 23.534385, 0)"
13638,"(117.713091, 23.616586, 0)"
13638,"(118.209836, 23.5457, 0)"
13638,"(117.566208, 23.584328, 0)"
13638,"(118.175398, 23.709143, 0)"
13638,"(117.765364, 23.644583, 0)"
13638,"(117.591909, 23.595161, 0)"
13638,"(117.486462, 23.593725, 0)"
13638,"(118.062416, 23.657555, 0)"
13638,"(118.095762, 23.417342, 0)"
13638,"(118.53518, 23.809975, 0)"
13638,"(118.891689, 24.307549, 0)"
13638,"(117.87388, 23.011165, 0)"
13644,"(117.537554, 23.585908, 0)"
13644,"(118.832628, 24.589696, 0)"
13644,"(117.614291, 23.614908, 0)"
13644,"(117.35976, 23.531013, 0)"
13644,"(117.711329, 23.616913, 0)"
13644,"(118.205322, 23.543386, 0)"
13644,"(118.173613, 23.707899, 0)"
13644,"(117.76306, 23.644562, 0)"
13644,"(117.59323, 23.594381, 0)"
13644,"(117.485712, 23.594281, 0)"
13644,"(118.860732, 24.517866, 0)"
13644,"(118.06212, 23.657877, 0)"
13644,"(118.097609, 23.418612, 0)"
13644,"(118.533502, 23.80785, 0)"
13644,"(118.892949, 24.305077, 0)"
13644,"(117.870565, 23.011188, 0)"
13650,"(117.537069, 23.586221, 0)"
13650,"(118.832089, 24.588674, 0)"
13650,"(117.61569, 23.614246, 0)"
13650,"(117.360415, 23.530362, 0)"
13650,"(117.710295, 23.616973, 0)"
13650,"(118.204064, 23.543213, 0)"
13650,"(117.562916, 23.586139, 0)"
13650,"(118.174464, 23.709122, 0)"
13650,"(117.764929, 23.643694, 0)"
13650,"(117.59261, 23.594794, 0)"
13650,"(117.484414, 23.595221, 0)"
13650,"(118.861364, 24.51805, 0)"
13650,"(118.059462, 23.657088, 0)"
13650,"(118.093717, 23.41787, 0)"
13650,"(118.532899, 23.808537, 0)"
13650,"(118.891519, 24.310829, 0)"
13650,"(117.87493, 23.011374, 0)"
13656,"(118.834724, 24.58325, 0)"
13656,"(117.616331, 23.613931, 0)"
13656,"(117.36257, 23.528565, 0)"
13656,"(117.70882, 23.617189, 0)"
13656,"(118.208567, 23.5467, 0)"
13656,"(117.567527, 23.583589, 0)"
13656,"(118.171179, 23.706502, 0)"
13656,"(117.760398, 23.644208, 0)"
13656,"(117.592091, 23.595001, 0)"
13656,"(117.485975, 23.594017, 0)"
13656,"(118.866237, 24.511157, 0)"
13656,"(118.058491, 23.657124, 0)"
13656,"(118.089933, 23.417166, 0)"
13656,"(118.530582, 23.80431, 0)"
13656,"(118.891432, 24.312868, 0)"
13656,"(117.873665, 23.011549, 0)"
13662,"(117.538624, 23.585272, 0)"
13662,"(118.82899, 24.589864, 0)"
13662,"(117.614852, 23.614704, 0)"
13662,"(117.360498, 23.530276, 0)"
13662,"(117.705698, 23.617974, 0)"
13662,"(118.203357, 23.543962, 0)"
13662,"(118.17197, 23.707676, 0)"
13662,"(117.761668, 23.643446, 0)"
13662,"(117.594189, 23.59389, 0)"
13662,"(117.485018, 23.594722, 0)"
13662,"(118.861192, 24.520843, 0)"
13662,"(118.057177, 23.656912, 0)"
13662,"(118.089468, 23.417565, 0)"
13662,"(118.531921, 23.810598, 0)"
13662,"(118.893199, 24.308851, 0)"
13662,"(117.877764, 23.01175, 0)"
13668,"(118.833005, 24.582492, 0)"
13668,"(117.614759, 23.614679, 0)"
13668,"(117.363103, 23.528046, 0)"
13668,"(117.706504, 23.617508, 0)"
13668,"(118.205241, 23.545795, 0)"
13668,"(117.565236, 23.584853, 0)"
13668,"(118.171957, 23.708004, 0)"
13668,"(117.761333, 23.643063, 0)"
13668,"(117.59404, 23.593953, 0)"
13668,"(117.487875, 23.592649, 0)"
13668,"(118.86475, 24.516147, 0)"
13668,"(118.053079, 23.655422, 0)"
13668,"(118.092811, 23.419345, 0)"
13668,"(118.529492, 23.806041, 0)"
13668,"(118.891099, 24.316531, 0)"
13674,"(117.537426, 23.585957, 0)"
13674,"(118.82788, 24.588086, 0)"
13674,"(117.617662, 23.613219, 0)"
13674,"(117.355906, 23.534384, 0)"
13674,"(117.70571, 23.617493, 0)"
13674,"(118.201639, 23.544026, 0)"
13674,"(117.56528, 23.584835, 0)"
13674,"(118.170139, 23.706815, 0)"
13674,"(117.759752, 23.642935, 0)"
13674,"(117.591058, 23.595573, 0)"
13674,"(117.486154, 23.593865, 0)"
13674,"(118.86648, 24.514258, 0)"
13674,"(118.053788, 23.656218, 0)"
13674,"(118.091844, 23.419597, 0)"
13674,"(118.528733, 23.806439, 0)"
13674,"(117.874166, 23.011856, 0)"
13680,"(117.53639, 23.586639, 0)"
13680,"(118.833623, 24.578206, 0)"
13680,"(117.617838, 23.613239, 0)"
13680,"(117.355033, 23.535123, 0)"
13680,"(118.199408, 23.543202, 0)"
13680,"(117.566301, 23.584217, 0)"
13680,"(118.168456, 23.705723, 0)"
13680,"(117.757641, 23.642899, 0)"
13680,"(117.591358, 23.595417, 0)"
13680,"(117.48463, 23.595081, 0)"
13680,"(118.867358, 24.513888, 0)"
13680,"(118.054941, 23.657279, 0)"
13680,"(118.087905, 23.418809, 0)"
13680,"(118.527522, 23.8057, 0)"
13680,"(118.891777, 24.317676, 0)"
13680,"(117.871701, 23.011857, 0)"
13686,"(117.539119, 23.585004, 0)"
13686,"(118.83157, 24.579412, 0)"
13686,"(117.617637, 23.613259, 0)"
13686,"(117.363389, 23.527789, 0)"
13686,"(117.704769, 23.617262, 0)"
13686,"(118.202413, 23.54572, 0)"
13686,"(117.566315, 23.584205, 0)"
13686,"(118.168458, 23.706157, 0)"
13686,"(117.756564, 23.642679, 0)"
13686,"(117.591554, 23.595313, 0)"
13686,"(117.486692, 23.593513, 0)"
13686,"(118.864042, 24.520892, 0)"
13686,"(118.056267, 23.658435, 0)"
13686,"(118.091406, 23.420583, 0)"
13686,"(118.526828, 23.806224, 0)"
13686,"(117.86867, 23.011945, 0)"
13692,"(117.534091, 23.588107, 0)"
13692,"(118.826428, 24.585121, 0)"
13692,"(117.620433, 23.611884, 0)"
13692,"(117.35603, 23.53422, 0)"
13692,"(117.703618, 23.617432, 0)"
13692,"(118.202131, 23.54618, 0)"
13692,"(117.567431, 23.583579, 0)"
13692,"(118.170266, 23.708183, 0)"
13692,"(117.758737, 23.641666, 0)"
13692,"(117.594448, 23.593753, 0)"
13692,"(117.483657, 23.595871, 0)"
13692,"(118.865848, 24.519275, 0)"
13692,"(118.052203, 23.656967, 0)"
13692,"(118.090956, 23.421037, 0)"
13692,"(118.525204, 23.804079, 0)"
13692,"(118.894477, 24.312507, 0)"
13698,"(117.534486, 23.587925, 0)"
13698,"(118.828681, 24.580199, 0)"
13698,"(117.616271, 23.613929, 0)"
13698,"(117.356223, 23.534074, 0)"
13698,"(117.704334, 23.616967, 0)"
13698,"(118.200239, 23.545551, 0)"
13698,"(117.566368, 23.584184, 0)"
13698,"(118.166381, 23.705154, 0)"
13698,"(117.755396, 23.641978, 0)"
13698,"(117.59317, 23.594435, 0)"
13698,"(118.860505, 24.529169, 0)"
13698,"(118.052525, 23.657598, 0)"
13698,"(118.087262, 23.420359, 0)"
13698,"(118.525596, 23.807568, 0)"
13698,"(118.895522, 24.311011, 0)"
13698,"(117.869267, 23.012215, 0)"
13704,"(117.538425, 23.585384, 0)"
13704,"(117.614194, 23.614958, 0)"
13704,"(117.357144, 23.533231, 0)"
13704,"(117.700968, 23.617828, 0)"
13704,"(118.198128, 23.544769, 0)"
13704,"(117.563518, 23.585826, 0)"
13704,"(118.165076, 23.704344, 0)"
13704,"(117.753361, 23.641957, 0)"
13704,"(117.595359, 23.593269, 0)"
13704,"(117.48436, 23.595249, 0)"
13704,"(118.049847, 23.65678, 0)"
13704,"(118.084489, 23.420056, 0)"
13704,"(118.523401, 23.804011, 0)"
13704,"(117.861819, 23.012236, 0)"
13710,"(117.538015, 23.585593, 0)"
13710,"(118.831038, 24.573455, 0)"
13710,"(117.618089, 23.613053, 0)"
13710,"(117.361064, 23.529773, 0)"
13710,"(117.699157, 23.61816, 0)"
13710,"(118.199404, 23.546217, 0)"
13710,"(117.56615, 23.58429, 0)"
13710,"(118.167772, 23.707101, 0)"
13710,"(117.755339, 23.641053, 0)"
13710,"(117.591842, 23.595104, 0)"
13710,"(118.866183, 24.522355, 0)"
13710,"(118.048971, 23.656896, 0)"
13710,"(118.522067, 23.802616, 0)"
13710,"(118.893176, 24.320809, 0)"
13710,"(117.861874, 23.012354, 0)"
13716,"(117.536302, 23.586663, 0)"
13716,"(118.82579, 24.579481, 0)"
13716,"(117.616426, 23.613878, 0)"
13716,"(117.356153, 23.534173, 0)"
13716,"(117.698447, 23.618206, 0)"
13716,"(117.568307, 23.583143, 0)"
13716,"(117.753219, 23.641063, 0)"
13716,"(117.593539, 23.594272, 0)"
13716,"(117.487018, 23.59332, 0)"
13716,"(118.863952, 24.527247, 0)"
13716,"(118.088376, 23.422538, 0)"
13716,"(118.522647, 23.806563, 0)"
13716,"(118.890795, 24.328605, 0)"
13716,"(117.861102, 23.012456, 0)"
13722,"(117.537787, 23.585809, 0)"
13722,"(118.823913, 24.580551, 0)"
13722,"(117.618035, 23.613044, 0)"
13722,"(117.3581, 23.532422, 0)"
13722,"(117.700306, 23.617194, 0)"
13722,"(118.197557, 23.546268, 0)"
13722,"(117.564827, 23.585039, 0)"
13722,"(117.751461, 23.640973, 0)"
13722,"(117.592233, 23.594977, 0)"
13722,"(117.487313, 23.593033, 0)"
13722,"(118.047637, 23.657216, 0)"
13722,"(118.08429, 23.42178, 0)"
13722,"(118.521829, 23.806586, 0)"
13722,"(118.894876, 24.318695, 0)"
13722,"(117.865256, 23.012551, 0)"
13728,"(117.538328, 23.585412, 0)"
13728,"(118.821193, 24.58277, 0)"
13728,"(117.616901, 23.613596, 0)"
13728,"(117.35955, 23.531209, 0)"
13728,"(117.701076, 23.616757, 0)"
13728,"(118.197715, 23.54694, 0)"
13728,"(117.562209, 23.586545, 0)"
13728,"(118.1645, 23.70544, 0)"
13728,"(117.75142, 23.640439, 0)"
13728,"(117.487606, 23.592892, 0)"
13728,"(118.865671, 24.526789, 0)"
13728,"(118.047618, 23.657737, 0)"
13728,"(118.082665, 23.421785, 0)"
